,Name,Latitude,Longitude,Rating,Address
873,Green Dog Dental & Wellness,34.1489587,-118.4357809,4.7,"13907 Ventura Blvd #101, Sherman Oaks"
874,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
875,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
876,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
877,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
878,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
879,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills"
880,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco"
881,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
882,Kriser's Natural Pet,34.000991,-118.467687,4.5,"303 Lincoln Blvd, Venice"
883,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
884,Dog Lovers,33.9907419,-118.3305499,3.8,"5700 Crenshaw Blvd, Los Angeles"
885,The Urban Pet,34.0763114,-118.3538996,4.7,"7515 Beverly Blvd, Los Angeles"
886,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
887,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
888,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
889,Pinnacle Pet Services,34.1170015,-118.1506226,0.0,"721 Fair Oaks Ave, South Pasadena"
890,Catherine's Pet Services,33.6370118,-117.8594386,0.0,"9413 Residencia, Newport Beach"
891,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
892,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
893,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
894,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
895,Pet Supreme,34.29287000000001,-118.413954,4.5,"12823 Foothill Blvd, Sylmar"
896,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
897,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
898,"Pets R Us, Pet Grooming & Supplies",34.1604446,-118.2743521,3.5,"838 W Glenoaks Blvd, Glendale"
899,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne"
900,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel"
901,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
902,Katie's PET DEPOT,34.0415508,-118.4708828,4.3,"12423 Wilshire Blvd, Los Angeles"
903,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate"
904,Armando's Pets & Grooming,34.1400274,-117.9582202,4.5,"2155 E Huntington Dr, Duarte"
905,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights"
906,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles"
907,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey"
908,Bark Williams,34.0201137,-118.4546141,4.7,"2901 Ocean Park Blvd #118, Santa Monica"
909,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
910,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach"
911,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
912,MY MASTER'S BEST FRIEND-Pet Food&Supply Delivery-Downey Long Beach Santa Monica Los Angeles Near Me,33.952306,-118.344688,4.5,"4118, 903 S Prairie Ave ste 903, Inglewood"
913,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach"
914,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
915,Just Food For Dogs,33.8902107,-118.3963081,4.7,"1605 N Sepulveda Blvd, Manhattan Beach"
916,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
917,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
918,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach"
919,Pet Mart,33.8635117,-118.3888634,4.4,"1054 Aviation Blvd, Hermosa Beach"
920,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
921,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill"
922,Pet Supply,33.65131,-117.9549833,4.8,"21425 Brookhurst St, Huntington Beach"
923,Agrocentro Centro Agropecuario La Vega,5.0003738,-74.34147589999999,0.0,"a 20-175,, Cra. 4 #20-1"
924,"INDUJAULAS, Jaulas para Codornices en Colombia",5.452523999999999,-74.665763,3.3,"Carrera 6ª Nº 14-16, williportes077@gmail.com, JAULAS PARA CODORNICES EN COLOMBIA. Distribuidores a Nivel Nacional, Caldas"
925,La Arawana Azul,5.023246599999999,-74.0010272,5.0,"Cl. 6 ##10a-09, Zipaquirá"
926,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
927,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
928,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
929,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
930,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
931,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
932,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
933,Perris Valley Veterinary Clinic,33.8160097,-117.2286809,3.8,"2560 N Perris Blvd, Perris"
934,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
935,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
936,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
937,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
938,Kahoots Feed & Pet Store,33.5542378,-117.2074987,4.7,"41711 Ivy St, Murrieta"
939,Kahoots Pet Store,33.4797386,-117.1020965,4.7,"31845 Temecula Pkwy, Temecula"
940,Kahoots Pet Store,33.372436,-117.252433,4.4,"1101 S Main Ave B, Fallbrook"
941,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside"
942,Kahoots Pet Store,33.1770658,-117.3249001,4.6,"2616 El Camino Real, Carlsbad"
943,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills"
944,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
945,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco"
946,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
947,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
948,Pier K9 Pet Shop,33.188113,-117.373785,4.8,"403 Wisconsin Ave ste c, Oceanside"
949,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
950,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
951,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
952,Catherine's Pet Services,33.6370118,-117.8594386,0.0,"9413 Residencia, Newport Beach"
953,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
954,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
955,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
956,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
957,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
958,Perris Valley Veterinary Clinic,33.8160097,-117.2286809,3.8,"2560 N Perris Blvd, Perris"
959,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
960,Dirty Dogs Carlsbad,33.127856,-117.26821,4.6,"#105, 2521 Palomar Airport Rd, Carlsbad"
961,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
962,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights"
963,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine"
964,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey"
965,PETIAN,33.87063,-117.939096,4.8,"749 W Commonwealth Ave, Fullerton"
966,Pet Shop & Grooming,33.8640678,-117.5424961,0.0,Corona
967,Horizon Pet Supply,33.5967193,-117.2470338,4.4,"36068 Hidden Springs Rd, Wildomar"
968,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
969,Kriser's Natural Pet,33.554533,-117.713247,4.3,"23894 Aliso Creek Rd, Laguna Niguel"
970,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
971,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach"
972,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
973,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach"
974,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
975,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
976,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
977,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill"
978,Pet Pantry,33.8082084,-118.168066,4.7,"2801 Cherry Ave, Signal Hill"
979,Feed Barn,33.4665131,-117.6769224,4.8,"34192 Doheny Park Rd, Capistrano Beach"
980,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
981,Pet Supply,33.65131,-117.9549833,4.8,"21425 Brookhurst St, Huntington Beach"
982,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
983,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
984,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
985,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
986,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
987,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
988,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
989,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
990,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
991,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
992,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
993,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
994,Kahoots Pet Store,33.372436,-117.252433,4.4,"1101 S Main Ave B, Fallbrook"
995,Kahoots Pet Store,33.1770658,-117.3249001,4.6,"2616 El Camino Real, Carlsbad"
996,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills"
997,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco"
998,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside"
999,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
1000,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
1001,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
1002,Pier K9 Pet Shop,33.188113,-117.373785,4.8,"403 Wisconsin Ave ste c, Oceanside"
1003,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
1004,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
1005,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
1006,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
1007,Catherine's Pet Services,33.6370118,-117.8594386,0.0,"9413 Residencia, Newport Beach"
1008,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
1009,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
1010,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
1011,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
1012,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
1013,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
1014,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
1015,Dirty Dogs Carlsbad,33.127856,-117.26821,4.6,"#105, 2521 Palomar Airport Rd, Carlsbad"
1016,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
1017,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate"
1018,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles"
1019,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey"
1020,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine"
1021,PETIAN,33.87063,-117.939096,4.8,"749 W Commonwealth Ave, Fullerton"
1022,Pet Shop & Grooming,33.8640678,-117.5424961,0.0,Corona
1023,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
1024,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach"
1025,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
1026,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach"
1027,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
1028,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
1029,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
1030,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
1031,Pet Supply,33.65131,-117.9549833,4.8,"21425 Brookhurst St, Huntington Beach"
1032,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill"
1033,Pet Pantry,33.8082084,-118.168066,4.7,"2801 Cherry Ave, Signal Hill"
1034,Feed Barn,33.4665131,-117.6769224,4.8,"34192 Doheny Park Rd, Capistrano Beach"
1035,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
1036,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
1037,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
1038,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
1039,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
1040,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
1041,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
1042,Perris Valley Veterinary Clinic,33.8160097,-117.2286809,3.8,"2560 N Perris Blvd, Perris"
1043,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
1044,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
1045,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
1046,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
1047,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills"
1048,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco"
1049,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside"
1050,Kahoots Pet Store,33.1770658,-117.3249001,4.6,"2616 El Camino Real, Carlsbad"
1051,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
1052,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
1053,Kahoots Pet Store,33.372436,-117.252433,4.4,"1101 S Main Ave B, Fallbrook"
1054,Kahoots Feed & Pet Store,33.5542378,-117.2074987,4.7,"41711 Ivy St, Murrieta"
1055,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
1056,Pier K9 Pet Shop,33.188113,-117.373785,4.8,"403 Wisconsin Ave ste c, Oceanside"
1057,Super Pets,33.7891095,-117.8345701,4.5,"1807 E Chapman Ave, Orange"
1058,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
1059,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
1060,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
1061,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
1062,Catherine's Pet Services,33.6370118,-117.8594386,0.0,"9413 Residencia, Newport Beach"
1063,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
1064,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
1065,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
1066,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
1067,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
1068,Perris Valley Veterinary Clinic,33.8160097,-117.2286809,3.8,"2560 N Perris Blvd, Perris"
1069,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
1070,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
1071,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
1072,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate"
1073,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights"
1074,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine"
1075,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey"
1076,PETIAN,33.87063,-117.939096,4.8,"749 W Commonwealth Ave, Fullerton"
1077,Pet Shop & Grooming,33.8640678,-117.5424961,0.0,Corona
1078,Horizon Pet Supply,33.5967193,-117.2470338,4.4,"36068 Hidden Springs Rd, Wildomar"
1079,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach"
1080,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach"
1081,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach"
1082,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach"
1083,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
1084,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
1085,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa"
1086,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach"
1087,Pet Supply,33.65131,-117.9549833,4.8,"21425 Brookhurst St, Huntington Beach"
1088,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill"
1089,Pet Pantry,33.8082084,-118.168066,4.7,"2801 Cherry Ave, Signal Hill"
1090,Feed Barn,33.4665131,-117.6769224,4.8,"34192 Doheny Park Rd, Capistrano Beach"
1091,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
1092,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
1093,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
1094,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
1095,Ask Ariel Your Pet Nutritionist,33.6590775,-117.6991694,4.9,"1 S Pointe Dr, Lake Forest"
1096,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
1097,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
1098,Pacific Park Animal Hospital,33.567919,-117.70926,4.4,"27261 La Paz Rd H, Laguna Niguel"
1099,Perris Valley Veterinary Clinic,33.8160097,-117.2286809,3.8,"2560 N Perris Blvd, Perris"
1100,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco"
1101,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach"
1102,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove"
1103,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach"
1104,Kahoots Feed & Pet Store,33.5542378,-117.2074987,4.7,"41711 Ivy St, Murrieta"
1105,Kahoots Pet Store,33.372436,-117.252433,4.4,"1101 S Main Ave B, Fallbrook"
1106,Kahoots Pet Store,33.1770658,-117.3249001,4.6,"2616 El Camino Real, Carlsbad"
1107,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside"
1108,Pets Plus,33.497631,-117.66222,4.5,"32022 Camino Capistrano, San Juan Capistrano"
1109,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
1110,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco"
1111,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
1112,Pier K9 Pet Shop,33.188113,-117.373785,4.8,"403 Wisconsin Ave ste c, Oceanside"
1113,Puppy Store,33.7758987,-117.870425,3.5,"2800 N Main St #632, Santa Ana"
1114,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach"
1115,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange"
1116,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach"
1117,Petco,33.5889354,-117.6734601,4.2,"25592 El Paseo, Mission Viejo"
1118,Catherine's Pet Services,33.6370118,-117.8594386,0.0,"9413 Residencia, Newport Beach"
1119,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach"
1120,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona"
1121,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana"
1122,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange"
